Entry Date,Stream Type,Gender,Nationality,Department,Student Name,Caste,Enrollment Id,Graduation Type,Year Of Study,Hostel,Discontinued,Moved Between Department,Is Retained,Has Graduated,CGPA,Has Arrears,State,Rca For Discontinued,Discontinued Flag,Retained Flag,Moved Between Department Flag
2018-01-01,SFS,Male,Indian,Microbiology,AVIK MUKHOPADHYAY,SC,Student08589,PG,First Year,Day Scholar,,,,,4.2,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVINASH DAS,SC,Student08590,PG,First Year,Day Scholar,,,,,4.3,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVINASH DHYANI,BC,Student08591,PG,First Year,Day Scholar,,,,,7.6,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVINASH KUMAR SINGH,BC,Student08592,PG,First Year,Day Scholar,,,,,7.6,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVINASH WALZADE,BC,Student08593,PG,First Year,Hostel,,,,,6.3,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVIRAJ,ST,Student08594,PG,First Year,Day Scholar,,,,,4.7,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVTAR BHOGAL,ST,Student08595,PG,First Year,Day Scholar,,,,,8.4,,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AVTAR GILL,BC,Student08596,PG,First Year,Day Scholar,,,,,9.7,,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AWANI AGRAWAL,Others,Student08597,PG,First Year,Day Scholar,,,,,8.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AWTAR KRISHNA KAUL,OBC,Student08598,PG,First Year,Hostel,,,,,4.4,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AXELLE LE DAUPHIN,OBC,Student08599,PG,First Year,Day Scholar,,,,,6.4,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AYAN MUKHERJEE,OBC,Student08600,PG,First Year,Day Scholar,,,,,8.6,,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AYUSH,MBC,Student08601,PG,First Year,Day Scholar,,,,,4.5,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AYUSH UPADHYAY,OBC,Student08602,PG,First Year,Day Scholar,,,,,6.5,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZAAD IRANI,OBC,Student08603,PG,First Year,Day Scholar,,,,,3.1,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZAAN KHAN,OBC,Student08604,PG,First Year,Day Scholar,,,,,4.5,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZAD JAIN,OBC,Student08605,PG,First Year,Day Scholar,,,,,4.5,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZEEM MALIK,SC,Student08606,PG,First Year,Day Scholar,,,,,7.5,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZIZ CHHAPRA,ST,Student08607,PG,First Year,Day Scholar,,,,,5.3,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZIZ MIRZA,BC,Student08608,PG,First Year,Day Scholar,,,,,8.7,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Microbiology,AZIZ NASER,ST,Student08609,PG,First Year,Day Scholar,,,,,3.7,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHANDA,BC,Student08610,PG,First Year,Day Scholar,,,,,7.1,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHANDAVATI,BC,Student08611,PG,First Year,Day Scholar,,,,,8.7,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHANDRABALA,Others,Student08612,PG,First Year,Day Scholar,,,,,8.6,,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHANDRAJYOTI,OBC,Student08613,PG,First Year,Day Scholar,,,,,6.3,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHARMANVATI,BC,Student08614,PG,First Year,Day Scholar,,,,,8.7,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHARUSHEELA,BC,Student08615,PG,First Year,Day Scholar,,,,,8.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHARUSILA,MBC,Student08616,PG,First Year,Day Scholar,,,,,6.4,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHATURIKA,OBC,Student08617,PG,First Year,Day Scholar,,,,,5.6,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHEERANJEEVINI,OBC,Student08618,PG,First Year,Day Scholar,,,,,9.5,,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHINMAYEE,OBC,Student08619,PG,First Year,Day Scholar,,,,,3.3,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,CHITKALA,ST,Student08620,PG,First Year,Hostel,,,,,5.3,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DAARSHINI,BC,Student08621,PG,First Year,Day Scholar,,,,,7.6,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DAKSHAYINI,BC,Student08622,PG,First Year,Day Scholar,,,,,7.1,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DALEELA,BC,Student08623,PG,First Year,Day Scholar,,,,,9.3,,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEEPA,BC,Student08624,PG,First Year,Day Scholar,,,,,9.6,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEEPAKALA,BC,Student08625,PG,First Year,Day Scholar,,,,,6.2,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEEPAVATI,BC,Student08626,PG,First Year,Day Scholar,,,,,7.5,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEEYA,BC,Student08627,PG,First Year,Day Scholar,,,,,4.4,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DESHAL,OBC,Student08628,PG,First Year,Day Scholar,,,,,6.2,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEVAKALI,OBC,Student08629,PG,First Year,Day Scholar,,,,,5.6,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEVAVARNINI,BC,Student08630,PG,First Year,Day Scholar,,,,,8.2,,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DEVI,BC,Student08631,PG,First Year,Day Scholar,,,,,9.7,,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DHANYATA,ST,Student08632,PG,First Year,Day Scholar,,,,,6.5,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DHARNITHA,BC,Student08633,PG,First Year,Day Scholar,,,,,5.2,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DHIYA,BC,Student08634,PG,First Year,Day Scholar,,,,,9.3,,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DIVITA,ST,Student08635,PG,First Year,Day Scholar,,,,,3.2,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,DRISHANA,OBC,Student08636,PG,First Year,Day Scholar,,,,,3.4,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Microbiology,ECCHUMATI,BC,Student08637,PG,First Year,Hostel,,,,,9.5,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Others,Philosophy,PETER WASHINGTON,OBC,Student08638,PG,First Year,Day Scholar,,,,,9.4,,,,0,0,0
2018-01-01,SFS,Male,Others,Philosophy,PHILLIP WHITE,BC,Student08639,PG,First Year,Hostel,,,,,6.4,Yes,,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PRAVIN BHATT,MBC,Student08640,PG,First Year,Day Scholar,,,,,7.2,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PRAWAAL RAMAN,MBC,Student08641,PG,First Year,Day Scholar,,,,,9.6,,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PRAYAG RAJ,ST,Student08642,PG,First Year,Day Scholar,,,,,3.2,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREETI SINGH,ST,Student08643,PG,First Year,Day Scholar,,,,,5.5,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM CHOPRA,OBC,Student08644,PG,First Year,Day Scholar,,,,,3.3,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM KAPOOR,SC,Student08645,PG,First Year,Day Scholar,,,,,3.5,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM LALWANI,SC,Student08646,PG,First Year,Day Scholar,,,,,3.4,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM NARAYAN ARORA,ST,Student08647,PG,First Year,Day Scholar,,,,,8.5,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM NATH,BC,Student08648,PG,First Year,Day Scholar,,,,,3.2,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM PAL,BC,Student08649,PG,First Year,Day Scholar,,,,,8.7,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM PRAKASH,BC,Student08650,PG,First Year,Hostel,,,,,6.3,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREM SONI,OBC,Student08651,PG,First Year,Day Scholar,,,,,5.1,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREMA KARANTH,OBC,Student08652,PG,First Year,Day Scholar,,,,,6.1,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREMANKUR ATORTHY,OBC,Student08653,PG,First Year,Day Scholar,,,,,5.6,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PREMRAAJ,OBC,Student08654,PG,First Year,Day Scholar,,,,,6.5,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PRITI CHANDRIANI,MBC,Student08655,PG,First Year,Day Scholar,,,,,8.6,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Philosophy,PRITI GILL,MBC,Student08656,PG,First Year,Day Scholar,,,,,3.1,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,CHEERANJEEVINI,OBC,Student08657,PG,First Year,Day Scholar,,,,,5.7,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,CHINMAYEE,SC,Student08658,PG,First Year,Hostel,,,,,5.3,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,CHITKALA,ST,Student08659,PG,First Year,Day Scholar,,,,,8.3,,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DAARSHINI,BC,Student08660,PG,First Year,Day Scholar,,,,,4.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DAKSHAYINI,ST,Student08661,PG,First Year,Day Scholar,,,,,7.5,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DALEELA,BC,Student08662,PG,First Year,Day Scholar,,,,,5.4,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEEPA,OBC,Student08663,PG,First Year,Day Scholar,,,,,3.1,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEEPAKALA,OBC,Student08664,PG,First Year,Day Scholar,,,,,9.4,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEEPAVATI,BC,Student08665,PG,First Year,Day Scholar,,yes,,,3.2,Yes,Telangana,,0,0,1
2018-01-01,SFS,Female,Indian,Philosophy,DEEYA,MBC,Student08666,PG,First Year,Day Scholar,,,,,5.7,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DESHAL,OBC,Student08667,PG,First Year,Day Scholar,,,,,7.5,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEVAKALI,SC,Student08668,PG,First Year,Hostel,,,,,6.3,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEVAVARNINI,BC,Student08669,PG,First Year,Day Scholar,,,,,8.6,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DEVI,OBC,Student08670,PG,First Year,Day Scholar,,,,,7.7,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DHANYATA,BC,Student08671,PG,First Year,Day Scholar,,,,,5.7,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DHARNITHA,MBC,Student08672,PG,First Year,Day Scholar,,,,,5.6,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DHIYA,MBC,Student08673,PG,First Year,Day Scholar,,,,,8.4,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DIVITA,OBC,Student08674,PG,First Year,Day Scholar,,,,,3.3,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,DRISHANA,BC,Student08675,PG,First Year,Day Scholar,,,,,4.4,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Philosophy,ECCHUMATI,BC,Student08676,PG,First Year,Day Scholar,,,,,8.2,,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANI SHANKAR,SC,Student08677,PG,First Year,Hostel,,,,,3.5,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANIBHAI VYAS,BC,Student08678,PG,First Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANIK CHATTERJEE,BC,Student08679,PG,First Year,Day Scholar,,,,,8.5,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANIK PREM,BC,Student08680,PG,First Year,Day Scholar,,,,,4.1,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANINDER BHANDARI,MBC,Student08681,PG,First Year,Day Scholar,,,,,9.2,,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANIS GUPTA,ST,Student08682,PG,First Year,Day Scholar,,,,,7.3,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH HARISHANKAR,Others,Student08683,PG,First Year,Day Scholar,,,,,8.6,,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH JHA,OBC,Student08684,PG,First Year,Day Scholar,,,,,8.1,,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH MANIKPURI,OBC,Student08685,PG,First Year,Day Scholar,,,,,9.3,,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH PANDYA,OBC,Student08686,PG,First Year,Hostel,,,,,6.7,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH SAINI,OBC,Student08687,PG,First Year,Day Scholar,,,,,4.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH SRIVASTAV,OBC,Student08688,PG,First Year,Day Scholar,,,,,5.4,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH TIWARY,BC,Student08689,PG,First Year,Day Scholar,,,,,3.6,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANISH VATSSALYA,BC,Student08690,PG,First Year,Day Scholar,,,,,6.1,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANJEET RAI,BC,Student08691,PG,First Year,Day Scholar,,,,,9.3,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANJUL KAPOOR,BC,Student08692,PG,First Year,Hostel,,,,,6.7,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANJULA,BC,Student08693,PG,First Year,Day Scholar,,,,,8.4,,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANMOHAN DESAI,BC,Student08694,PG,First Year,Day Scholar,,,,,7.3,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANMOHAN SABIR,BC,Student08695,PG,First Year,Day Scholar,,,,,4.4,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ BAJPAYEE,ST,Student08696,PG,First Year,Day Scholar,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ BHATNAGAR,ST,Student08697,PG,First Year,Day Scholar,,,,,7.7,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ GIRI,BC,Student08698,PG,First Year,Day Scholar,,,,,4.7,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ K. JHA,BC,Student08699,PG,First Year,Day Scholar,,,,,5.6,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ KUMAR,BC,Student08700,PG,First Year,Day Scholar,,,,,9.3,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ PALRECHA,MBC,Student08701,PG,First Year,Day Scholar,,,,,7.2,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ SHARMA,MBC,Student08702,PG,First Year,Day Scholar,,,,,4.3,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANOJ SHIDHESHWARI TIWARI,MBC,Student08703,PG,First Year,Day Scholar,,,,,4.5,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JAYOO PATWARDHAN,OBC,Student08704,PG,First Year,Day Scholar,,,,,7.7,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JELAXMI,MBC,Student08705,PG,First Year,Hostel,,,,,4.1,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JHANAVI,MBC,Student08706,PG,First Year,Day Scholar,,,,,6.2,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JITAVATI,BC,Student08707,PG,First Year,Day Scholar,,,,,5.1,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JNANAMAGAL,SC,Student08708,PG,First Year,Day Scholar,,,,,5.2,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JOSHNA,Others,Student08709,PG,First Year,Day Scholar,,,,,8.4,,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JOSNAH,OBC,Student08710,PG,First Year,Day Scholar,,,,,3.4,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JUHEE,SC,Student08711,PG,First Year,Day Scholar,,,,,5.7,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,JWALA,BC,Student08712,PG,First Year,Day Scholar,,,,,7.3,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KAABERI,BC,Student08713,PG,First Year,Day Scholar,,,,,3.4,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KAAMAKSHI,BC,Student08714,PG,First Year,Day Scholar,,,,,5.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KADAMBANI,BC,Student08715,PG,First Year,Hostel,,,,,3.7,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KAHKASHAN,BC,Student08716,PG,First Year,Day Scholar,,,,,7.3,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KAISHA,BC,Student08717,PG,First Year,Day Scholar,,,,,6.2,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANI SHANKAR,SC,Student08718,PG,First Year,Hostel,,,,,4.3,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Physics,MANIBHAI VYAS,BC,Student08719,PG,First Year,Day Scholar,,,,,4.3,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KAAMAKSHI,BC,Student08720,PG,First Year,Day Scholar,,,,,6.2,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Physics,KADAMBANI,BC,Student08721,PG,First Year,Hostel,,,,,4.1,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VICKY RANAWAT,BC,Student08722,PG,First Year,Day Scholar,,,,,4.5,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VICKY S. KUMAR,ST,Student08723,PG,First Year,Day Scholar,,,,,9.1,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VICKY TEJWANI,BC,Student08724,PG,First Year,Hostel,,,,,6.3,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIDHU RASHMI JAIN,BC,Student08725,PG,First Year,Day Scholar,,,,,6.2,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIDHU VINOD CHOPRA,BC,Student08726,PG,First Year,Day Scholar,,,,,3.6,Yes,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIERENDRRA LALIT,OBC,Student08727,PG,First Year,Hostel,,,,,4.5,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY,OBC,Student08728,PG,First Year,Day Scholar,,,,,4.6,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY ANAND,OBC,Student08729,PG,First Year,Day Scholar,,,,,4.6,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY BHATT,OBC,Student08730,PG,First Year,Day Scholar,,,,,8.2,,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY BORADE,MBC,Student08731,PG,First Year,Day Scholar,,,,,4.4,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KAPOOR,MBC,Student08732,PG,First Year,Day Scholar,,,,,9.5,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KAUL,BC,Student08733,PG,First Year,Day Scholar,,,,,4.4,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KOUL,SC,Student08734,PG,First Year,Day Scholar,,,,,9.4,,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KRISHNA ACHARYA,Others,Student08735,PG,First Year,Day Scholar,,,,,9.1,,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KUMAR,OBC,Student08736,PG,First Year,Day Scholar,,,,,4.6,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY KUMAR MISHRA,SC,Student08737,PG,First Year,Day Scholar,,,,,8.5,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY RAAZ,BC,Student08738,PG,First Year,Day Scholar,,,,,8.5,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY RATTAN,BC,Student08739,PG,First Year,Day Scholar,,,,,5.4,Yes,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY REDDY,BC,Student08740,PG,First Year,Day Scholar,,,,,5.6,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY S. BHANUSHALI,BC,Student08741,PG,First Year,Day Scholar,,,,,7.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY SADANAH,BC,Student08742,PG,First Year,Day Scholar,,,,,4.3,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY SHANKAR SHARMA,BC,Student08743,PG,First Year,Day Scholar,,,,,3.3,Yes,Kolkata,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY SHARMA,MBC,Student08744,PG,First Year,Day Scholar,,,,,8.3,,Kerala,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY SINGH,MBC,Student08745,PG,First Year,Day Scholar,,,,,6.1,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAY VARMA,BC,Student08746,PG,First Year,Day Scholar,,,,,5.5,Yes,Telangana,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAYA NIRMALA,SC,Student08747,PG,First Year,Day Scholar,,,,,3.1,Yes,Karnataka,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJAYAKANTH,ST,Student08748,PG,First Year,Day Scholar,,,,,8.4,,Delhi,,0,0,0
2018-01-01,SFS,Male,Indian,Political Science,VIJU MANE,ST,Student08749,PG,First Year,Day Scholar,,,,,3.4,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,POOJA CHOUDHARY,SC,Student08750,PG,First Year,Hostel,,,,,8.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,POOJI,ST,Student08751,PG,First Year,Day Scholar,,,,,7.3,Yes,Madhya Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,POONAM,BC,Student08752,PG,First Year,Day Scholar,,,,,8.1,,Kolkata,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,POORNIMA,BC,Student08753,PG,First Year,Day Scholar,,,,,4.2,Yes,Kerala,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,POULOMI,BC,Student08754,PG,First Year,Day Scholar,,,,,3.2,Yes,Andhra Pradesh,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PRAMA,BC,Student08755,PG,First Year,Day Scholar,,,,,4.1,Yes,Telangana,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PRAVYA,BC,Student08756,PG,First Year,Day Scholar,,,,,9.5,,Karnataka,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PREMILA,OBC,Student08757,PG,First Year,Day Scholar,,,,,5.7,Yes,Delhi,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PRITHIKA,BC,Student08758,PG,First Year,Day Scholar,,,,,5.4,Yes,Gujarat,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PRIYAMVADA,BC,Student08759,PG,First Year,Day Scholar,,,,,3.3,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Political Science,PRIYANSHI,BC,Student08760,PG,First Year,Day Scholar,,,,,9.1,,Madhya Pradesh,,0,0,0
